No,파일명,데이터명,데이터셋구분,대분류명,소분류명,이미지파일경로,너비,높이
17246,Img_093_0102,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0102.jpg,500,333
17247,Img_093_0103,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0103.jpg,500,334
17248,Img_093_0104,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0104.jpg,500,333
17249,Img_093_0105,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0105.jpg,500,333
17250,Img_093_0106,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0106.jpg,500,333
17251,Img_093_0107,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0107.jpg,500,333
17252,Img_093_0108,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0108.jpg,375,500
17253,Img_093_0109,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0109.jpg,500,333
17254,Img_093_0110,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0110.jpg,500,375
17255,Img_093_0111,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0111.jpg,400,324
17256,Img_093_0112,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0112.jpg,500,409
17257,Img_093_0113,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0113.jpg,500,375
17258,Img_093_0114,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0114.jpg,500,500
17259,Img_093_0115,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0115.jpg,500,333
17260,Img_093_0116,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0116.jpg,375,500
17261,Img_093_0117,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0117.jpg,500,333
17262,Img_093_0118,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0118.jpg,500,333
17263,Img_093_0119,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0119.jpg,375,500
17264,Img_093_0120,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0120.jpg,500,376
17265,Img_093_0121,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0121.jpg,500,332
17266,Img_093_0122,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0122.jpg,500,375
17267,Img_093_0123,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0123.jpg,500,375
17268,Img_093_0124,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0124.jpg,500,375
17269,Img_093_0125,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0125.jpg,500,374
17270,Img_093_0126,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0126.jpg,375,500
17271,Img_093_0127,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0127.jpg,500,333
17272,Img_093_0128,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0128.jpg,500,333
17273,Img_093_0130,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0130.jpg,333,500
17274,Img_093_0131,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0131.jpg,500,354
17275,Img_093_0132,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0132.jpg,500,375
17276,Img_093_0133,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0133.jpg,500,500
17277,Img_093_0134,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0134.jpg,500,375
17278,Img_093_0135,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0135.jpg,333,500
17279,Img_093_0137,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0137.jpg,375,500
17280,Img_093_0138,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0138.jpg,500,333
17281,Img_093_0139,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0139.jpg,500,375
17282,Img_093_0140,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0140.jpg,500,405
17283,Img_093_0141,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0141.jpg,500,270
17284,Img_093_0143,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0143.jpg,500,374
17285,Img_093_0145,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0145.jpg,500,333
17286,Img_093_0146,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0146.jpg,500,333
17287,Img_093_0147,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0147.jpg,500,347
17288,Img_093_0148,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0148.jpg,334,500
17289,Img_093_0149,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0149.jpg,500,375
17290,Img_093_0150,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0150.jpg,500,374
17291,Img_093_0151,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0151.jpg,500,375
17292,Img_093_0154,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0154.jpg,500,376
17293,Img_093_0155,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0155.jpg,375,500
17294,Img_093_0156,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0156.jpg,500,374
17295,Img_093_0157,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0157.jpg,500,405
17296,Img_093_0158,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0158.jpg,500,333
17297,Img_093_0159,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0159.jpg,500,373
17298,Img_093_0160,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0160.jpg,500,500
17299,Img_093_0161,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0161.jpg,500,331
17300,Img_093_0162,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0162.jpg,500,375
17301,Img_093_0163,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0163.jpg,500,333
17302,Img_093_0164,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0164.jpg,500,375
17303,Img_093_0165,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0165.jpg,500,376
17304,Img_093_0166,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0166.jpg,337,500
17305,Img_093_0167,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0167.jpg,375,500
17306,Img_093_0169,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0169.jpg,500,374
17307,Img_093_0170,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0170.jpg,500,334
17308,Img_093_0171,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0171.jpg,500,375
17309,Img_093_0172,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0172.jpg,500,374
17310,Img_093_0173,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0173.jpg,500,333
17311,Img_093_0174,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0174.jpg,500,375
17312,Img_093_0175,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0175.jpg,500,375
17313,Img_093_0176,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0176.jpg,500,375
17314,Img_093_0177,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0177.jpg,500,334
17315,Img_093_0178,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0178.jpg,333,500
17316,Img_093_0179,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0179.jpg,500,373
17317,Img_093_0180,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0180.jpg,500,376
17318,Img_093_0181,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0181.jpg,500,375
17319,Img_093_0182,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0182.jpg,500,500
17320,Img_093_0183,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0183.jpg,500,334
17321,Img_093_0184,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0184.jpg,500,500
17322,Img_093_0185,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0185.jpg,500,374
17323,Img_093_0186,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0186.jpg,500,334
17324,Img_093_0187,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0187.jpg,500,281
17325,Img_093_0189,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0189.jpg,500,375
17326,Img_093_0190,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0190.jpg,500,374
17327,Img_093_0191,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0191.jpg,500,375
17328,Img_093_0192,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0192.jpg,500,375
17329,Img_093_0193,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0193.jpg,500,500
17330,Img_093_0194,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0194.jpg,373,500
17331,Img_093_0195,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0195.jpg,500,375
17332,Img_093_0196,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0196.jpg,500,500
17333,Img_093_0197,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0197.jpg,445,500
17334,Img_093_0198,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0198.jpg,500,373
17335,Img_093_0200,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0200.jpg,500,375
17336,Img_093_0201,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0201.jpg,374,500
17337,Img_093_0202,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0202.jpg,332,500
17338,Img_093_0203,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0203.jpg,374,500
17339,Img_093_0206,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0206.jpg,500,376
17340,Img_093_0207,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0207.jpg,500,375
17341,Img_093_0208,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0208.jpg,500,376
17342,Img_093_0209,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0209.jpg,500,281
17343,Img_093_0210,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0210.jpg,500,375
17344,Img_093_0211,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0211.jpg,500,500
17345,Img_093_0212,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0212.jpg,380,500
17346,Img_093_0214,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0214.jpg,500,500
17347,Img_093_0215,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0215.jpg,500,373
17348,Img_093_0216,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0216.jpg,500,281
17349,Img_093_0217,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0217.jpg,500,500
17350,Img_093_0218,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0218.jpg,415,500
17351,Img_093_0219,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0219.jpg,500,375
17352,Img_093_0220,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0220.jpg,500,375
17353,Img_093_0221,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0221.jpg,500,375
17354,Img_093_0222,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0222.jpg,500,375
17355,Img_093_0223,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0223.jpg,375,500
17356,Img_093_0224,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0224.jpg,300,500
17357,Img_093_0225,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0225.jpg,500,500
17358,Img_093_0226,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0226.jpg,375,500
17359,Img_093_0227,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0227.jpg,500,375
17360,Img_093_0228,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0228.jpg,500,500
17361,Img_093_0229,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0229.jpg,500,375
17362,Img_093_0230,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0230.jpg,422,500
17363,Img_093_0231,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0231.jpg,500,500
17364,Img_093_0232,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0232.jpg,380,500
17365,Img_093_0233,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0233.jpg,500,500
17366,Img_093_0234,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0234.jpg,500,332
17367,Img_093_0235,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0235.jpg,375,500
17368,Img_093_0236,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0236.jpg,500,500
17369,Img_093_0238,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0238.jpg,500,500
17370,Img_093_0240,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0240.jpg,500,375
17371,Img_093_0241,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0241.jpg,375,500
17372,Img_093_0242,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0242.jpg,375,500
17373,Img_093_0243,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0243.jpg,480,360
17374,Img_093_0244,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0244.jpg,500,375
17375,Img_093_0245,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0245.jpg,500,500
17376,Img_093_0247,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0247.jpg,375,500
17377,Img_093_0248,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0248.jpg,500,375
17378,Img_093_0249,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0249.jpg,500,500
17379,Img_093_0250,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0250.jpg,500,354
17380,Img_093_0251,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0251.jpg,500,375
17381,Img_093_0252,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0252.jpg,375,500
17382,Img_093_0253,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0253.jpg,500,500
17383,Img_093_0254,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0254.jpg,500,500
17384,Img_093_0255,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0255.jpg,500,374
17385,Img_093_0256,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0256.jpg,375,500
17386,Img_093_0257,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0257.jpg,374,500
17387,Img_093_0258,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0258.jpg,374,500
17388,Img_093_0259,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0259.jpg,375,500
17389,Img_093_0260,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0260.jpg,240,320
17390,Img_093_0261,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0261.jpg,500,500
17391,Img_093_0262,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0262.jpg,500,332
17392,Img_093_0264,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0264.jpg,200,333
17393,Img_093_0265,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0265.jpg,500,375
17394,Img_093_0266,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0266.jpg,500,281
17395,Img_093_0267,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0267.jpg,497,500
17396,Img_093_0268,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0268.jpg,500,375
17397,Img_093_0269,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0269.jpg,500,375
17398,Img_093_0270,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0270.jpg,403,500
17399,Img_093_0271,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0271.jpg,500,281
17400,Img_093_0272,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0272.jpg,500,500
17401,Img_093_0273,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0273.jpg,500,334
17402,Img_093_0274,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0274.jpg,500,333
17403,Img_093_0275,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0275.jpg,500,500
17404,Img_093_0276,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0276.jpg,500,375
17405,Img_093_0277,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0277.jpg,375,500
17406,Img_093_0279,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0279.jpg,500,375
17407,Img_093_0281,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0281.jpg,500,500
17408,Img_093_0282,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0282.jpg,500,375
17409,Img_093_0283,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0283.jpg,402,500
17410,Img_093_0284,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0284.jpg,500,373
17411,Img_093_0285,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0285.jpg,500,375
17412,Img_093_0286,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0286.jpg,500,376
17413,Img_093_0287,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0287.jpg,500,406
17414,Img_093_0288,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0288.jpg,500,375
17415,Img_093_0289,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0289.jpg,375,500
17416,Img_093_0290,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0290.jpg,500,375
17417,Img_093_0291,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0291.jpg,740,495
17418,Img_093_0292,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0292.jpg,333,294
17419,Img_093_0293,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0293.jpg,550,328
17420,Img_093_0294,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0294.jpg,740,493
17421,Img_093_0295,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0295.jpg,640,426
17422,Img_093_0296,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0296.jpg,500,500
17423,Img_093_0297,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0297.jpg,945,630
17424,Img_093_0298,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0298.jpg,773,579
17425,Img_093_0299,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0299.jpg,400,261
17426,Img_093_0300,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0300.jpg,1280,853
17427,Img_093_0301,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0301.jpg,640,429
17428,Img_093_0302,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0302.jpg,432,308
17429,Img_093_0304,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0304.jpg,800,533
17430,Img_093_0305,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0305.jpg,700,467
17431,Img_093_0306,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0306.jpg,945,630
17432,Img_093_0307,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0307.jpg,600,400
17433,Img_093_0308,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0308.jpg,800,533
17434,Img_093_0309,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0309.jpg,740,513
17435,Img_093_0310,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0310.jpg,743,493
17436,Img_093_0311,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0311.jpg,593,392
17437,Img_093_0312,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0312.jpg,550,367
17438,Img_093_0313,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0313.jpg,945,630
17439,Img_093_0314,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0314.jpg,1024,768
17440,Img_093_0315,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0315.jpg,900,600
17441,Img_093_0316,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0316.jpg,1502,1002
17442,Img_093_0317,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0317.jpg,550,412
17443,Img_093_0318,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0318.jpg,300,300
17444,Img_093_0319,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0319.jpg,800,800
17445,Img_093_0320,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0320.jpg,800,533
17446,Img_093_0321,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0321.jpg,500,500
17447,Img_093_0322,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0322.jpg,910,550
17448,Img_093_0324,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0324.jpg,821,581
17449,Img_093_0325,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0325.jpg,604,339
17450,Img_093_0326,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0326.jpg,600,426
17451,Img_093_0327,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0327.jpg,400,430
17452,Img_093_0328,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0328.jpg,800,400
17453,Img_093_0329,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0329.jpg,1024,771
17454,Img_093_0330,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0330.jpg,500,375
17455,Img_093_0331,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0331.jpg,1920,1080
17456,Img_093_0332,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0332.jpg,400,430
17457,Img_093_0333,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0333.jpg,400,300
17458,Img_093_0335,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0335.jpg,583,437
17459,Img_093_0336,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0336.jpg,966,644
17460,Img_093_0339,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0339.jpg,700,467
17461,Img_093_0341,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0341.jpg,900,1200
17462,Img_093_0342,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0342.jpg,640,479
17463,Img_093_0343,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0343.jpg,550,366
17464,Img_093_0344,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0344.jpg,1024,683
17465,Img_093_0346,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0346.jpg,900,600
17466,Img_093_0347,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0347.jpg,950,712
17467,Img_093_0349,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0349.jpg,773,580
17468,Img_093_0350,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0350.jpg,280,280
17469,Img_093_0351,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0351.jpg,1200,900
17470,Img_093_0352,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0352.jpg,740,555
17471,Img_093_0354,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0354.jpg,849,485
17472,Img_093_0356,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0356.jpg,1200,900
17473,Img_093_0357,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0357.jpg,764,508
17474,Img_093_0358,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0358.jpg,3888,2592
17475,Img_093_0359,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0359.jpg,529,508
17476,Img_093_0360,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0360.jpg,3264,2448
17477,Img_093_0361,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0361.jpg,900,675
17478,Img_093_0362,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0362.jpg,740,494
17479,Img_093_0364,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0364.jpg,2992,2000
17480,Img_093_0365,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0365.jpg,945,630
17481,Img_093_0366,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0366.jpg,454,373
17482,Img_093_0367,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0367.jpg,598,596
17483,Img_093_0368,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0368.jpg,900,601
17484,Img_093_0369,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0369.jpg,900,506
17485,Img_093_0370,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0370.jpg,4032,3024
17486,Img_093_0371,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0371.jpg,550,706
17487,Img_093_0372,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0372.jpg,900,600
17488,Img_093_0374,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0374.jpg,773,434
17489,Img_093_0376,한국음식,train,국,간장게장,data/한국음식/train/국/간장게장/Img_093_0376.jpg,600,600
