No,파일명,데이터명,데이터셋구분,이미지파일경로,라벨파일경로,너비,높이,객체개수
1621,S3-N0402MF01903,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01903.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01903.txt,1920,1080,1
1622,S3-N0402MF01906,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01906.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01906.txt,1920,1080,1
1623,S3-N0402MF01910,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01910.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01910.txt,1920,1080,1
1624,S3-N0402MF01916,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01916.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01916.txt,1920,1080,1
1625,S3-N0402MF01917,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01917.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01917.txt,1920,1080,1
1626,S3-N0402MF01918,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01918.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01918.txt,1920,1080,1
1627,S3-N0402MF01922,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01922.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01922.txt,1920,1080,1
1628,S3-N0402MF01923,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01923.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01923.txt,1920,1080,1
1629,S3-N0402MF01925,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01925.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01925.txt,1920,1080,1
1630,S3-N0402MF01927,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01927.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01927.txt,1920,1080,1
1631,S3-N0402MF01942,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01942.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01942.txt,1920,1080,1
1632,S3-N0402MF01945,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01945.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01945.txt,1920,1080,1
1633,S3-N0402MF01947,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01947.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01947.txt,1920,1080,1
1634,S3-N0402MF01948,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01948.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01948.txt,1920,1080,1
1635,S3-N0402MF01950,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01950.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01950.txt,1920,1080,1
1636,S3-N0402MF01956,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01956.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01956.txt,1920,1080,1
1637,S3-N0402MF01957,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01957.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01957.txt,1920,1080,1
1638,S3-N0402MF01959,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01959.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01959.txt,1920,1080,1
1639,S3-N0402MF01962,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01962.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01962.txt,1920,1080,1
1640,S3-N0402MF01963,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01963.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01963.txt,1920,1080,1
1641,S3-N0402MF01968,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01968.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01968.txt,1920,1080,1
1642,S3-N0402MF01969,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01969.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01969.txt,1920,1080,1
1643,S3-N0402MF01977,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01977.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01977.txt,1920,1080,1
1644,S3-N0402MF01978,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01978.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01978.txt,1920,1080,1
1645,S3-N0402MF01985,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01985.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01985.txt,1920,1080,1
1646,S3-N0402MF01986,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01986.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01986.txt,1920,1080,1
1647,S3-N0402MF01988,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01988.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01988.txt,1920,1080,1
1648,S3-N0402MF01992,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01992.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01992.txt,1920,1080,1
1649,S3-N0402MF01995,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF01995.jpg,datasets/fire_smoke/labels/val/S3-N0402MF01995.txt,1920,1080,1
1650,S3-N0402MF02002,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02002.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02002.txt,1920,1080,1
1651,S3-N0402MF02005,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02005.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02005.txt,1920,1080,1
1652,S3-N0402MF02011,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02011.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02011.txt,1920,1080,1
1653,S3-N0402MF02016,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02016.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02016.txt,1920,1080,1
1654,S3-N0402MF02017,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02017.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02017.txt,1920,1080,1
1655,S3-N0402MF02018,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02018.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02018.txt,1920,1080,1
1656,S3-N0402MF02020,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02020.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02020.txt,1920,1080,1
1657,S3-N0402MF02028,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02028.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02028.txt,1920,1080,1
1658,S3-N0402MF02030,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02030.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02030.txt,1920,1080,1
1659,S3-N0402MF02032,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02032.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02032.txt,1920,1080,1
1660,S3-N0402MF02033,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02033.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02033.txt,1920,1080,1
1661,S3-N0402MF02036,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02036.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02036.txt,1920,1080,1
1662,S3-N0402MF02038,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02038.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02038.txt,1920,1080,1
1663,S3-N0402MF02040,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02040.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02040.txt,1920,1080,1
1664,S3-N0402MF02045,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02045.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02045.txt,1920,1080,1
1665,S3-N0402MF02047,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02047.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02047.txt,1920,1080,1
1666,S3-N0402MF02048,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02048.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02048.txt,1920,1080,1
1667,S3-N0402MF02049,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02049.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02049.txt,1920,1080,1
1668,S3-N0402MF02064,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02064.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02064.txt,1920,1080,1
1669,S3-N0402MF02076,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02076.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02076.txt,1920,1080,1
1670,S3-N0402MF02077,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02077.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02077.txt,1920,1080,1
1671,S3-N0402MF02078,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02078.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02078.txt,1920,1080,1
1672,S3-N0402MF02081,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02081.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02081.txt,1920,1080,1
1673,S3-N0402MF02082,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02082.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02082.txt,1920,1080,1
1674,S3-N0402MF02104,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02104.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02104.txt,1920,1080,1
1675,S3-N0402MF02108,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02108.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02108.txt,1920,1080,1
1676,S3-N0402MF02115,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02115.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02115.txt,1920,1080,1
1677,S3-N0402MF02118,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02118.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02118.txt,1920,1080,1
1678,S3-N0402MF02119,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02119.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02119.txt,1920,1080,1
1679,S3-N0402MF02123,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02123.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02123.txt,1920,1080,1
1680,S3-N0402MF02124,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02124.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02124.txt,1920,1080,1
1681,S3-N0402MF02157,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02157.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02157.txt,1920,1080,1
1682,S3-N0402MF02173,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02173.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02173.txt,1920,1080,1
1683,S3-N0402MF02178,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02178.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02178.txt,1920,1080,1
1684,S3-N0402MF02179,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02179.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02179.txt,1920,1080,1
1685,S3-N0402MF02180,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02180.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02180.txt,1920,1080,1
1686,S3-N0402MF02182,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02182.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02182.txt,1920,1080,1
1687,S3-N0402MF02192,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02192.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02192.txt,1920,1080,1
1688,S3-N0402MF02194,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02194.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02194.txt,1920,1080,1
1689,S3-N0402MF02199,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02199.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02199.txt,1920,1080,1
1690,S3-N0402MF02202,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02202.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02202.txt,1920,1080,1
1691,S3-N0402MF02210,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02210.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02210.txt,1920,1080,1
1692,S3-N0402MF02211,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02211.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02211.txt,1920,1080,1
1693,S3-N0402MF02213,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02213.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02213.txt,1920,1080,1
1694,S3-N0402MF02214,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02214.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02214.txt,1920,1080,1
1695,S3-N0402MF02219,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02219.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02219.txt,1920,1080,1
1696,S3-N0402MF02225,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02225.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02225.txt,1920,1080,1
1697,S3-N0402MF02229,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02229.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02229.txt,1920,1080,1
1698,S3-N0402MF02231,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02231.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02231.txt,1920,1080,1
1699,S3-N0402MF02232,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02232.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02232.txt,1920,1080,1
1700,S3-N0402MF02234,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02234.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02234.txt,1920,1080,1
1701,S3-N0402MF02239,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02239.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02239.txt,1920,1080,1
1702,S3-N0402MF02241,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02241.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02241.txt,1920,1080,1
1703,S3-N0402MF02246,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02246.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02246.txt,1920,1080,1
1704,S3-N0402MF02247,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02247.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02247.txt,1920,1080,1
1705,S3-N0402MF02261,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02261.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02261.txt,1920,1080,1
1706,S3-N0402MF02263,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02263.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02263.txt,1920,1080,1
1707,S3-N0402MF02275,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02275.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02275.txt,1920,1080,1
1708,S3-N0402MF02279,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02279.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02279.txt,1920,1080,1
1709,S3-N0402MF02280,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02280.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02280.txt,1920,1080,1
1710,S3-N0402MF02288,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02288.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02288.txt,1920,1080,1
1711,S3-N0402MF02289,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02289.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02289.txt,1920,1080,1
1712,S3-N0402MF02290,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02290.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02290.txt,1920,1080,1
1713,S3-N0402MF02291,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02291.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02291.txt,1920,1080,1
1714,S3-N0402MF02295,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02295.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02295.txt,1920,1080,1
1715,S3-N0402MF02298,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02298.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02298.txt,1920,1080,1
1716,S3-N0402MF02299,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02299.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02299.txt,1920,1080,1
1717,S3-N0402MF02300,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02300.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02300.txt,1920,1080,1
1718,S3-N0402MF02302,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02302.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02302.txt,1920,1080,1
1719,S3-N0402MF02303,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02303.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02303.txt,1920,1080,1
1720,S3-N0402MF02313,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02313.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02313.txt,1920,1080,1
1721,S3-N0402MF02323,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02323.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02323.txt,1920,1080,1
1722,S3-N0402MF02326,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02326.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02326.txt,1920,1080,1
1723,S3-N0402MF02329,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02329.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02329.txt,1920,1080,1
1724,S3-N0402MF02341,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02341.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02341.txt,1920,1080,1
1725,S3-N0402MF02343,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02343.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02343.txt,1920,1080,1
1726,S3-N0402MF02344,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02344.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02344.txt,1920,1080,1
1727,S3-N0402MF02347,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02347.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02347.txt,1920,1080,1
1728,S3-N0402MF02352,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02352.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02352.txt,1920,1080,1
1729,S3-N0402MF02354,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02354.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02354.txt,1920,1080,1
1730,S3-N0402MF02356,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02356.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02356.txt,1920,1080,1
1731,S3-N0402MF02358,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02358.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02358.txt,1920,1080,1
1732,S3-N0402MF02370,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02370.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02370.txt,1920,1080,1
1733,S3-N0402MF02404,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02404.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02404.txt,1920,1080,1
1734,S3-N0402MF02408,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02408.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02408.txt,1920,1080,1
1735,S3-N0402MF02409,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02409.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02409.txt,1920,1080,1
1736,S3-N0402MF02412,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02412.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02412.txt,1920,1080,1
1737,S3-N0402MF02413,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02413.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02413.txt,1920,1080,1
1738,S3-N0402MF02414,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02414.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02414.txt,1920,1080,1
1739,S3-N0402MF02415,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02415.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02415.txt,1920,1080,1
1740,S3-N0402MF02417,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02417.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02417.txt,1920,1080,1
1741,S3-N0402MF02427,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02427.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02427.txt,1920,1080,1
1742,S3-N0402MF02429,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02429.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02429.txt,1920,1080,1
1743,S3-N0402MF02440,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02440.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02440.txt,1920,1080,1
1744,S3-N0402MF02441,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02441.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02441.txt,1920,1080,1
1745,S3-N0402MF02442,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02442.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02442.txt,1920,1080,1
1746,S3-N0402MF02443,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02443.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02443.txt,1920,1080,1
1747,S3-N0402MF02446,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02446.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02446.txt,1920,1080,1
1748,S3-N0402MF02449,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02449.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02449.txt,1920,1080,1
1749,S3-N0402MF02451,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02451.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02451.txt,1920,1080,1
1750,S3-N0402MF02456,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02456.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02456.txt,1920,1080,1
1751,S3-N0402MF02457,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02457.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02457.txt,1920,1080,1
1752,S3-N0402MF02460,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02460.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02460.txt,1920,1080,1
1753,S3-N0402MF02463,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02463.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02463.txt,1920,1080,1
1754,S3-N0402MF02464,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02464.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02464.txt,1920,1080,1
1755,S3-N0402MF02467,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02467.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02467.txt,1920,1080,1
1756,S3-N0402MF02469,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02469.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02469.txt,1920,1080,1
1757,S3-N0402MF02473,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02473.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02473.txt,1920,1080,1
1758,S3-N0402MF02474,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02474.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02474.txt,1920,1080,1
1759,S3-N0402MF02476,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02476.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02476.txt,1920,1080,1
1760,S3-N0402MF02486,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02486.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02486.txt,1920,1080,1
1761,S3-N0402MF02489,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02489.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02489.txt,1920,1080,1
1762,S3-N0402MF02490,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02490.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02490.txt,1920,1080,1
1763,S3-N0402MF02493,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02493.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02493.txt,1920,1080,1
1764,S3-N0402MF02501,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02501.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02501.txt,1920,1080,1
1765,S3-N0402MF02504,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02504.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02504.txt,1920,1080,1
1766,S3-N0402MF02505,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02505.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02505.txt,1920,1080,1
1767,S3-N0402MF02506,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02506.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02506.txt,1920,1080,1
1768,S3-N0402MF02508,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02508.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02508.txt,1920,1080,1
1769,S3-N0402MF02511,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02511.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02511.txt,1920,1080,1
1770,S3-N0402MF02517,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02517.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02517.txt,1920,1080,1
1771,S3-N0402MF02519,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02519.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02519.txt,1920,1080,1
1772,S3-N0402MF02540,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02540.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02540.txt,1920,1080,1
1773,S3-N0402MF02572,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF02572.jpg,datasets/fire_smoke/labels/val/S3-N0402MF02572.txt,1920,1080,1
